BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2003;22.8;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2004;24.0;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2005;24.9;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2006;26.2;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2007;27.2;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2008;27.5;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2009;28.4;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2010;29.3;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2011;30.9;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2012;31.8;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2013;32.7;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2014;33.2;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2015;33.7;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2016;33.5;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2017;32.8;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2009;42.6;Jahre;Jahre;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2010;42.5;Jahre;Jahre;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2011;42.6;Jahre;Jahre;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2012;42.8;Jahre;Jahre;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2013;43.0;Jahre;Jahre;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2014;42.9;Jahre;Jahre;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2015;42.8;Jahre;Jahre;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2016;42.9;Jahre;Jahre;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2017;42.6;Jahre;Jahre;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1990;741;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1991;783;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1992;786;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1993;784;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1994;812;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1995;871;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1996;903;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1997;998;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1998;1095;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1999;1150;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2000;1247;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2001;1331;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2002;1402;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2003;1498;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2004;1524;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2005;1599;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2006;1605;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2007;1658;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2008;1835;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2009;1849;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2010;1944;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2011;2057;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2012;2095;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2013;2200;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2014;2315;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2015;2440;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2016;2540;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2017;2679;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Haushalte;449;Durchschnittliche Haushaltsgrösse [Pers.];2013;2.21;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Haushalte;449;Durchschnittliche Haushaltsgrösse [Pers.];2014;2.21;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Haushalte;449;Durchschnittliche Haushaltsgrösse [Pers.];2015;2.21;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Haushalte;449;Durchschnittliche Haushaltsgrösse [Pers.];2016;2.22;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Haushalte;449;Durchschnittliche Haushaltsgrösse [Pers.];2017;2.23;Pers.;Personen;
242;Birmensdorf;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2007;3.6;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2008;3.3;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2009;2.6;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2010;3.1;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2011;2.5;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2012;2.8;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2013;2.7;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2014;2.1;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2015;1.9;%;Prozent;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];1999;52000;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2000;54300;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2001;55600;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2002;56400;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2003;54300;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2004;54400;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2005;53900;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2006;54000;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2007;54900;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2008;54200;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2009;54700;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2010;56200;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2011;55700;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2012;56200;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2013;55900;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2014;57600;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2015;57400;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2003;65000;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2004;66000;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2005;69000;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2006;74000;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2007;70000;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2008;63000;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2009;75000;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2010;80000;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2011;81000;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2012;79000;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2013;83000;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2014;89000;Fr.;Franken;
242;Birmensdorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2015;89000;Fr.;Franken;
242;Birmensdorf;Arbeit und Unternehmen;Arbeitslosigkeit;Arbeitslosigkeit;380;Arbeitslosenanteil an Bevölkerung 15-64 Jahre [%];2011;1.9;%;Prozent;
242;Birmensdorf;Arbeit und Unternehmen;Arbeitslosigkeit;Arbeitslosigkeit;380;Arbeitslosenanteil an Bevölkerung 15-64 Jahre [%];2012;2.0;%;Prozent;
242;Birmensdorf;Arbeit und Unternehmen;Arbeitslosigkeit;Arbeitslosigkeit;380;Arbeitslosenanteil an Bevölkerung 15-64 Jahre [%];2013;2.6;%;Prozent;
242;Birmensdorf;Arbeit und Unternehmen;Arbeitslosigkeit;Arbeitslosigkeit;380;Arbeitslosenanteil an Bevölkerung 15-64 Jahre [%];2014;2.5;%;Prozent;
242;Birmensdorf;Arbeit und Unternehmen;Arbeitslosigkeit;Arbeitslosigkeit;380;Arbeitslosenanteil an Bevölkerung 15-64 Jahre [%];2015;2.8;%;Prozent;
242;Birmensdorf;Arbeit und Unternehmen;Arbeitslosigkeit;Arbeitslosigkeit;380;Arbeitslosenanteil an Bevölkerung 15-64 Jahre [%];2016;2.6;%;Prozent;
242;Birmensdorf;Arbeit und Unternehmen;Arbeitslosigkeit;Arbeitslosigkeit;380;Arbeitslosenanteil an Bevölkerung 15-64 Jahre [%];2017;2.7;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];1998;21.2;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];1999;22.0;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2000;22.2;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2001;22.8;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2002;23.4;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2003;24.0;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2004;24.6;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2005;25.1;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2006;25.4;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2007;26.0;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2008;25.9;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2009;26.1;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2010;26.3;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2011;26.1;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2012;25.6;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2013;25.2;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2014;24.2;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2015;24.0;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2016;24.2;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2017;24.6;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2009;39.9;Jahre;Jahre;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2010;39.9;Jahre;Jahre;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2011;40.0;Jahre;Jahre;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2012;39.9;Jahre;Jahre;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2013;39.7;Jahre;Jahre;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2014;39.4;Jahre;Jahre;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2015;39.5;Jahre;Jahre;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2016;39.7;Jahre;Jahre;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2017;39.9;Jahre;Jahre;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1990;3070;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1991;3426;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1992;3590;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1993;4000;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1994;4353;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1995;4571;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1996;4733;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1997;5176;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1998;5557;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1999;5791;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2000;6343;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2001;6869;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2002;7284;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2003;7594;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2004;7962;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2005;8356;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2006;8737;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2007;9189;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2008;9634;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2009;10047;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2010;10628;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2011;11105;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2012;11694;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2013;12178;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2014;12946;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2015;13521;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2016;13970;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2017;14211;Pers.;Personen;
